filepath,label,language,speaker,source,tool,condition,split,utt_id,score
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0019.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0019,0.9998447895050049
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0037.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0037,0.9998279809951782
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0040.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0040,0.9997145533561707
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0041.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0041,0.9998063445091248
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0071.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0071,0.999778687953949
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0050.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0050,0.9999080896377563
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0034.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0034,0.9999569654464722
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0017.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0017,0.9999527931213379
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0072.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0072,0.999873161315918
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0043.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0043,0.9999094009399414
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0081.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0081,0.9990290403366089
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0053.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0053,0.9998586177825928
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0035.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0035,0.9999381303787231
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0049.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0049,0.9999343156814575
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0035.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0035,0.9999462366104126
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0073.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0073,0.999808132648468
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0031.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0031,0.999953031539917
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0082.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0082,0.9999414682388306
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0033.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0033,0.9999459981918335
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0028.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0028,0.9999181032180786
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0032.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0032,0.9999459981918335
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0074.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0074,0.9998043179512024
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0018.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0018,0.9999542236328125
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0037.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0037,0.9999542236328125
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0083.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0083,0.9998996257781982
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0045.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0045,0.9999163150787354
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0029.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0029,0.9999532699584961
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0034.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0034,0.9999387264251709
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0030.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0030,0.9999397993087769
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0033.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0033,0.9999607801437378
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0038.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0038,0.999889612197876
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0027.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0027,0.9892127513885498
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0054.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0054,0.9999487400054932
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0039.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0039,0.9996286630630493
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0036.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0036,0.9999581575393677
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0075.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0075,0.999281108379364
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0050.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0050,0.9999382495880127
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0058.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0058,0.9996968507766724
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0040.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0040,0.9999208450317383
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0034.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0034,0.9991794228553772
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0041.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0041,0.9999371767044067
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0051.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0051,0.9999421834945679
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0032.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0032,0.9999463558197021
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0044.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0044,0.9999639987945557
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0084.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0084,0.9999589920043945
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0042.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0042,0.9998905658721924
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0048.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0048,0.7106974720954895
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0035.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0035,0.9999566078186035
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0038.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0038,0.9999467134475708
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0037.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0037,0.9998663663864136
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0059.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0059,0.9999582767486572
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0038.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0038,0.9999387264251709
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0068.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0068,0.9999549388885498
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0045.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0045,0.9999455213546753
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0036.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0036,0.9999403953552246
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0035.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0035,0.9999386072158813
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0039.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0039,0.9999284744262695
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0037.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0037,0.999914288520813
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0042.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0042,0.9999189376831055
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0052.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0052,0.9999510049819946
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0043.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0043,0.9998430013656616
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0039.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0039,0.9999496936798096
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0049.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0049,0.9998778104782104
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0038.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0038,0.9999418258666992
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0046.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0046,0.9960173964500427
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0040.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0040,0.9999419450759888
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0085.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0085,0.9999122619628906
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0033.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0033,0.9999638795852661
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0055.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0055,0.9999103546142578
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0020.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0020,0.9994024038314819
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0060.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0060,0.9999374151229858
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0069.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0069,0.999894380569458
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0086.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0086,0.9999496936798096
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0041.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0041,0.9998539686203003
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0051.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0051,0.9998205304145813
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0087.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0087,0.999937891960144
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0042.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0042,0.9999570846557617
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0043.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0043,0.9999593496322632
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0061.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0061,0.9999054670333862
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0044.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0044,0.9999181032180786
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0044.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0044,0.9999101161956787
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0088.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0088,0.999907374382019
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0038.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0038,0.9999138116836548
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0089.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0089,0.9999393224716187
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0043.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0043,0.9999189376831055
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0076.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0076,0.9998598098754883
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0050.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0050,0.9999310970306396
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0039.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0039,0.9999037981033325
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0036.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0036,0.001123859896324575
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0077.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0077,0.9998973608016968
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0078.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0078,0.999565064907074
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0079.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0079,0.9997254014015198
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0028.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0028,0.9998377561569214
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0039.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0039,0.9998593330383301
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0044.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0044,0.9999123811721802
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0056.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0056,0.9999390840530396
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0050.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0050,0.9996938705444336
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0036.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0036,0.9999421834945679
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0057.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0057,0.9999419450759888
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0047.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0047,0.9998438358306885
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0046.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0046,0.999909520149231
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0070.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0070,0.9999649524688721
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0071.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0071,0.9999302625656128
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0036.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0036,0.9999116659164429
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0053.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0053,0.9998809099197388
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0062.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0062,0.9999209642410278
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0037.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0037,0.9998205304145813
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0072.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0072,0.9999470710754395
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0040.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0040,0.9998049139976501
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0047.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0047,0.9999613761901855
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0029.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0029,0.9998784065246582
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0037.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0037,0.9999411106109619
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0048.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0048,0.9953763484954834
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0045.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0045,0.9998788833618164
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0040.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0040,0.9275175929069519
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0037.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0037,0.9999580383300781
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0058.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0058,0.999932050704956
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0045.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0045,0.9999465942382812
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0090.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0090,0.9998955726623535
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0046.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0046,0.9998973608016968
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0052.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0052,0.9999271631240845
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0040.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0040,0.9987066984176636
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0091.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0091,0.9999145269393921
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0048.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0048,0.9999330043792725
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0063.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0063,0.9999595880508423
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0092.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0092,0.9999293088912964
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0093.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0093,0.9999567270278931
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0054.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0054,0.9999138116836548
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0047.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0047,0.9998464584350586
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0080.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0080,0.9998416900634766
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0049.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0049,0.999873161315918
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0051.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0051,0.9999350309371948
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0046.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0046,0.9999529123306274
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0041.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0041,0.9996625185012817
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0038.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0038,0.9999529123306274
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0081.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0081,0.9998859167098999
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0034.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0034,0.9999337196350098
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0082.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0082,0.9998637437820435
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0041.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0041,0.9999566078186035
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0094.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0094,0.9996631145477295
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0073.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0073,0.999931812286377
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0042.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0042,0.9993423819541931
