filepath,label,language,speaker,source,tool,condition,split
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0024.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0025.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0026.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0027.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0028.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0029.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0030.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0031.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0032.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0033.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0034.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0035.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0036.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0037.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0038.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0039.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0040.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0041.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0042.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0043.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0044.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0045.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0046.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0047.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0048.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0049.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0050.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0051.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0052.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0053.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0054.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0055.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0056.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0057.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0058.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0059.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0060.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0061.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0062.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0063.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0064.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0065.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0066.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0067.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0068.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0069.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0070.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0071.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0072.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0073.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0074.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0075.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0076.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/165325_4r0Tic1Kpymq5vvC_0077.wav,bonafide,hi-en,165325,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0000.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0001.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0002.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0003.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0004.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0005.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0006.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0007.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0008.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0009.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0010.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0011.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0012.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0013.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0014.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0015.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0016.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0017.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0018.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0019.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0020.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0021.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0022.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0023.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0024.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0025.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0026.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0027.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0028.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0029.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0030.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0031.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0032.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0033.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0034.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0035.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0036.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0037.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0038.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0039.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0040.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0041.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0042.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0043.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0044.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0045.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0046.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0047.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0048.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0049.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0050.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0051.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0052.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0053.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0054.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0055.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0056.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0057.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0058.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0059.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0060.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0061.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0062.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0063.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0064.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0065.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0066.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0067.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0068.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0069.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0070.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0071.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0072.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0073.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0074.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0075.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0076.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0077.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0078.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0079.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0080.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0081.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0082.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0083.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0084.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0085.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0086.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0087.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0088.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0089.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0090.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0091.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0092.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0093.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0094.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0095.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0096.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0097.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0098.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0099.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0100.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/175522_7Hz37FoUWV3ZFiMU_0101.wav,bonafide,hi-en,175522,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0000.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0001.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0002.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0003.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0004.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0005.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0006.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0007.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0008.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0009.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0010.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0011.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0012.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0013.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0014.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0015.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0016.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0017.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0018.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0019.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0020.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0021.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0022.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0023.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0024.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0025.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0026.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0027.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0028.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0029.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0030.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0031.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0032.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
${DATA_ROOT}/clips/232748_sKqPXTyNgbuqBiCf_0033.wav,bonafide,hi-en,232748,mucs2021,none,channel_g711_20db,eval
