filepath,label,language,speaker,source,tool,condition,utt_id,split
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0090.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0090,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0091.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0091,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0092.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0092,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0093.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0093,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0094.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0094,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0095.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0095,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0096.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0096,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0097.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0097,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0098.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0098,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0099.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0099,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0100.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0100,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0101.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0101,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0102.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0102,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0103.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0103,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0104.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0104,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0105.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0105,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0106.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0106,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0107.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0107,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0108.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0108,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0109.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0109,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0110.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0110,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0111.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0111,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0112.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0112,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0113.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0113,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0114.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0114,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0115.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0115,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0116.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0116,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0117.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0117,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0118.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0118,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0119.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0119,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0120.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0120,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0121.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0121,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0122.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0122,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0123.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0123,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0124.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0124,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0125.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0125,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0126.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0126,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0127.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0127,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0128.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0128,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0129.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0129,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0130.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0130,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0131.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0131,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0132.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0132,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0133.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0133,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0134.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0134,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0135.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0135,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0136.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0136,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0137.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0137,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0138.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0138,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0139.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0139,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0140.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0140,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0141.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0141,train
${DATA_ROOT}/clips/350956_AdztwNlAtCku4h6b_0142.wav,bonafide,hi-en,350956,mucs2021,none,channel_g711_20db,350956_AdztwNlAtCku4h6b_0142,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0000.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0000,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0001.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0001,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0002.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0002,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0003.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0003,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0004.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0004,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0005.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0005,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0006.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0006,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0007.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0007,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0008.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0008,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0009.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0009,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0010.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0010,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0011.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0011,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0012.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0012,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0013.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0013,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0014.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0014,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0015.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0015,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0016.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0016,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0017.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0017,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0018.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0018,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0019.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0019,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0020.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0020,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0021.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0021,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0022.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0022,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0023.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0023,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0024.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0024,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0025.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0025,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0026.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0026,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0027.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0027,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0028.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0028,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0029.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0029,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0030.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0030,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0031.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0031,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0032.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0032,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0033.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0033,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0034.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0034,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0035.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0035,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0036.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0036,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0037.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0037,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0038.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0038,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0039.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0039,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0040.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0040,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0041.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0041,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0042.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0042,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0043.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0043,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0044.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0044,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0045.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0045,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0046.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0046,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0047.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0047,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0048.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0048,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0049.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0049,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0050.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0050,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0051.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0051,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0052.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0052,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0053.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0053,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0054.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0054,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0055.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0055,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0056.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0056,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0057.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0057,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0058.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0058,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0059.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0059,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0060.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0060,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0061.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0061,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0062.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0062,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0063.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0063,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0064.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0064,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0065.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0065,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0066.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0066,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0067.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0067,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0068.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0068,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0069.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0069,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0070.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0070,train
${DATA_ROOT}/clips/433148_9ZAfcv5TDF1BKs4E_0071.wav,bonafide,hi-en,433148,mucs2021,none,channel_g711_20db,433148_9ZAfcv5TDF1BKs4E_0071,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0000.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0000,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0001.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0001,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0002.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0002,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0003.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0003,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0004.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0004,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0005.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0005,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0006.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0006,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0007.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0007,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0008.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0008,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0009.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0009,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0010.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0010,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0011.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0011,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0012.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0012,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0013.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0013,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0014.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0014,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0015.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0015,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0016.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0016,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0017.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0017,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0018.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0018,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0019.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0019,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0020.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0020,train
${DATA_ROOT}/clips/491095_mrVMW4rD3d6QOWEu_0021.wav,bonafide,hi-en,491095,mucs2021,none,channel_g711_20db,491095_mrVMW4rD3d6QOWEu_0021,train
