filepath,label,language,speaker,source,tool,condition,split
${DATA_ROOT}/interim/rvc_gate/bonafide_source/903756_K3X6AGezGWAoDe1q_0032.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/912184_V11NDc0lxudGbWQU_0029.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/975912_1eNS3GaW1oHHurL4_0028.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/987461_LSRBJiHdUoHm4BTI_0030.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/996368_n4ACC4gnqW0IM1wW_0028.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/106718_vE1rhq3ojNKZvQNv_0034.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/142970_DP5j8CLDeL6HHHSX_0029.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/177570_jSNK2zDaIvyZsMZp_0034.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/186783_LFpbaXkb8HuQ6DnF_0032.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/205240_F4KjmwYhWvnpSE0m_0033.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/413057_aKSsdMqkPfUWyYeS_0029.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/445718_H6Z2BkcyVtiuiN7A_0031.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/457295_WgzliDtK6Htff0g2_0038.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539226_vZGSoJPH1tbvsyCa_0030.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539354_C3MtnFEDrRkWHSvJ_0030.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/541304_cyhxRWI0LoKYZvcw_0031.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/584991_1ijxO93RTIJh2Rzv_0030.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/634568_jCgweujQVV5haVF1_0032.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/705494_fZcxLszRnIHxmVQp_0030.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/797767_TRInoJRJxAX3qv5C_0029.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/850754_wOTMMvC3WQ5YQRAF_0032.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/870582_crdH0AI5aH25bEXe_0033.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/876898_RyQSvr4r4iAMTYXq_0029.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/893273_8xh3ZKpPy5YhAnKX_0033.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/903756_K3X6AGezGWAoDe1q_0034.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/912184_V11NDc0lxudGbWQU_0030.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/975912_1eNS3GaW1oHHurL4_0029.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/987461_LSRBJiHdUoHm4BTI_0032.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/996368_n4ACC4gnqW0IM1wW_0029.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/106718_vE1rhq3ojNKZvQNv_0036.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/142970_DP5j8CLDeL6HHHSX_0030.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/177570_jSNK2zDaIvyZsMZp_0035.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/186783_LFpbaXkb8HuQ6DnF_0033.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/205240_F4KjmwYhWvnpSE0m_0034.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/413057_aKSsdMqkPfUWyYeS_0030.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/445718_H6Z2BkcyVtiuiN7A_0032.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/457295_WgzliDtK6Htff0g2_0039.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539226_vZGSoJPH1tbvsyCa_0031.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539354_C3MtnFEDrRkWHSvJ_0031.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/541304_cyhxRWI0LoKYZvcw_0032.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/584991_1ijxO93RTIJh2Rzv_0031.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/634568_jCgweujQVV5haVF1_0033.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/705494_fZcxLszRnIHxmVQp_0031.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/797767_TRInoJRJxAX3qv5C_0030.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/850754_wOTMMvC3WQ5YQRAF_0033.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/870582_crdH0AI5aH25bEXe_0034.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/876898_RyQSvr4r4iAMTYXq_0030.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/893273_8xh3ZKpPy5YhAnKX_0035.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/903756_K3X6AGezGWAoDe1q_0035.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/912184_V11NDc0lxudGbWQU_0031.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/975912_1eNS3GaW1oHHurL4_0031.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/987461_LSRBJiHdUoHm4BTI_0033.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/996368_n4ACC4gnqW0IM1wW_0030.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/106718_vE1rhq3ojNKZvQNv_0037.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/142970_DP5j8CLDeL6HHHSX_0031.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/177570_jSNK2zDaIvyZsMZp_0036.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/186783_LFpbaXkb8HuQ6DnF_0034.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/205240_F4KjmwYhWvnpSE0m_0035.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/413057_aKSsdMqkPfUWyYeS_0031.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/445718_H6Z2BkcyVtiuiN7A_0033.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/457295_WgzliDtK6Htff0g2_0040.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539226_vZGSoJPH1tbvsyCa_0033.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539354_C3MtnFEDrRkWHSvJ_0032.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/541304_cyhxRWI0LoKYZvcw_0033.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/584991_1ijxO93RTIJh2Rzv_0032.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/634568_jCgweujQVV5haVF1_0034.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/705494_fZcxLszRnIHxmVQp_0032.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/797767_TRInoJRJxAX3qv5C_0031.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/850754_wOTMMvC3WQ5YQRAF_0034.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/870582_crdH0AI5aH25bEXe_0035.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/876898_RyQSvr4r4iAMTYXq_0032.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/893273_8xh3ZKpPy5YhAnKX_0036.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/903756_K3X6AGezGWAoDe1q_0036.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/912184_V11NDc0lxudGbWQU_0032.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/975912_1eNS3GaW1oHHurL4_0032.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/987461_LSRBJiHdUoHm4BTI_0034.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/996368_n4ACC4gnqW0IM1wW_0031.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/106718_vE1rhq3ojNKZvQNv_0038.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/142970_DP5j8CLDeL6HHHSX_0032.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/177570_jSNK2zDaIvyZsMZp_0038.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/186783_LFpbaXkb8HuQ6DnF_0035.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/205240_F4KjmwYhWvnpSE0m_0036.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/413057_aKSsdMqkPfUWyYeS_0032.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/445718_H6Z2BkcyVtiuiN7A_0034.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/457295_WgzliDtK6Htff0g2_0041.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539226_vZGSoJPH1tbvsyCa_0034.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539354_C3MtnFEDrRkWHSvJ_0033.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/541304_cyhxRWI0LoKYZvcw_0034.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/584991_1ijxO93RTIJh2Rzv_0033.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/634568_jCgweujQVV5haVF1_0035.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/705494_fZcxLszRnIHxmVQp_0033.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/797767_TRInoJRJxAX3qv5C_0032.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/850754_wOTMMvC3WQ5YQRAF_0035.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/870582_crdH0AI5aH25bEXe_0036.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/876898_RyQSvr4r4iAMTYXq_0033.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/893273_8xh3ZKpPy5YhAnKX_0037.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/903756_K3X6AGezGWAoDe1q_0037.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/912184_V11NDc0lxudGbWQU_0033.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/975912_1eNS3GaW1oHHurL4_0033.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/987461_LSRBJiHdUoHm4BTI_0035.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/996368_n4ACC4gnqW0IM1wW_0032.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/106718_vE1rhq3ojNKZvQNv_0039.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/142970_DP5j8CLDeL6HHHSX_0033.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/177570_jSNK2zDaIvyZsMZp_0039.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/186783_LFpbaXkb8HuQ6DnF_0036.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/205240_F4KjmwYhWvnpSE0m_0037.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/106718_vE1rhq3ojNKZvQNv_0041.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/142970_DP5j8CLDeL6HHHSX_0035.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/177570_jSNK2zDaIvyZsMZp_0041.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/186783_LFpbaXkb8HuQ6DnF_0038.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/205240_F4KjmwYhWvnpSE0m_0039.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/322882_XTscbPr78nzuHhuu_0038.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/413057_aKSsdMqkPfUWyYeS_0035.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/445718_H6Z2BkcyVtiuiN7A_0037.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/457295_WgzliDtK6Htff0g2_0044.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539226_vZGSoJPH1tbvsyCa_0037.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539354_C3MtnFEDrRkWHSvJ_0036.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/541304_cyhxRWI0LoKYZvcw_0037.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/584991_1ijxO93RTIJh2Rzv_0036.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/634568_jCgweujQVV5haVF1_0038.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/705494_fZcxLszRnIHxmVQp_0036.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/797767_TRInoJRJxAX3qv5C_0035.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/850754_wOTMMvC3WQ5YQRAF_0038.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/870582_crdH0AI5aH25bEXe_0040.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/876898_RyQSvr4r4iAMTYXq_0036.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/893273_8xh3ZKpPy5YhAnKX_0040.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/903756_K3X6AGezGWAoDe1q_0040.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/912184_V11NDc0lxudGbWQU_0037.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/975912_1eNS3GaW1oHHurL4_0036.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/987461_LSRBJiHdUoHm4BTI_0039.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/106718_vE1rhq3ojNKZvQNv_0042.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/142970_DP5j8CLDeL6HHHSX_0036.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/177570_jSNK2zDaIvyZsMZp_0042.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/186783_LFpbaXkb8HuQ6DnF_0039.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/205240_F4KjmwYhWvnpSE0m_0040.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/322882_XTscbPr78nzuHhuu_0039.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/413057_aKSsdMqkPfUWyYeS_0036.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/445718_H6Z2BkcyVtiuiN7A_0038.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/457295_WgzliDtK6Htff0g2_0045.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539226_vZGSoJPH1tbvsyCa_0038.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539354_C3MtnFEDrRkWHSvJ_0037.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/541304_cyhxRWI0LoKYZvcw_0038.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/584991_1ijxO93RTIJh2Rzv_0037.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/634568_jCgweujQVV5haVF1_0039.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/705494_fZcxLszRnIHxmVQp_0037.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/797767_TRInoJRJxAX3qv5C_0036.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/850754_wOTMMvC3WQ5YQRAF_0039.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/870582_crdH0AI5aH25bEXe_0041.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/876898_RyQSvr4r4iAMTYXq_0037.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/893273_8xh3ZKpPy5YhAnKX_0041.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/903756_K3X6AGezGWAoDe1q_0041.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/912184_V11NDc0lxudGbWQU_0038.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/975912_1eNS3GaW1oHHurL4_0037.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/987461_LSRBJiHdUoHm4BTI_0040.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/106718_vE1rhq3ojNKZvQNv_0043.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/142970_DP5j8CLDeL6HHHSX_0037.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/177570_jSNK2zDaIvyZsMZp_0043.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/186783_LFpbaXkb8HuQ6DnF_0041.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/205240_F4KjmwYhWvnpSE0m_0041.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/322882_XTscbPr78nzuHhuu_0040.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/413057_aKSsdMqkPfUWyYeS_0037.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/445718_H6Z2BkcyVtiuiN7A_0039.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/457295_WgzliDtK6Htff0g2_0046.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539226_vZGSoJPH1tbvsyCa_0039.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/539354_C3MtnFEDrRkWHSvJ_0038.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/541304_cyhxRWI0LoKYZvcw_0039.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/584991_1ijxO93RTIJh2Rzv_0038.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/634568_jCgweujQVV5haVF1_0041.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/705494_fZcxLszRnIHxmVQp_0038.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/797767_TRInoJRJxAX3qv5C_0037.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/850754_wOTMMvC3WQ5YQRAF_0040.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/870582_crdH0AI5aH25bEXe_0042.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval
${DATA_ROOT}/interim/rvc_gate/bonafide_source/876898_RyQSvr4r4iAMTYXq_0038.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval
