filepath,label,language,speaker,source,tool,condition,split
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0110.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0111.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0112.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0113.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0114.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0115.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0116.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0117.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0118.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0119.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0120.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0121.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0122.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0123.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0124.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0125.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0126.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0127.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0128.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0129.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0130.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0131.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0132.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0133.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0134.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0135.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0136.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0137.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0138.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/146859_PmtkP19rpHKX5Ue1_0139.wav,bonafide,hi-en,146859,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0000.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0001.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0002.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0003.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0004.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0005.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0006.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0007.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0008.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0009.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0010.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0011.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0012.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0013.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0014.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0015.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0016.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0017.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0018.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0019.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0020.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0021.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0022.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0023.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0024.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0025.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0026.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0027.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0028.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0029.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0030.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0031.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0032.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0033.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0034.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0035.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0036.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0037.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0038.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0039.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0040.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0041.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0042.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0043.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0044.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0045.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0046.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0047.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0048.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0049.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0050.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0051.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0052.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0053.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0054.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0055.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0056.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0057.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0058.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0059.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0060.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0061.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0062.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0063.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0064.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0065.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0066.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0067.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0068.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0069.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0070.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0071.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0072.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0073.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0074.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0075.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0076.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0077.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0078.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0079.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0080.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0081.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0082.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0083.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0084.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0085.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0086.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0087.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0088.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0089.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0090.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0091.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0092.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0093.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0094.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0095.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0096.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0097.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0098.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0099.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0100.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/175522_7Hz37FoUWV3ZFiMU_0101.wav,bonafide,hi-en,175522,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0000.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0001.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0002.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0003.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0004.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0005.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0006.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0007.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0008.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0009.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0010.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0011.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0012.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0013.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0014.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0015.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0016.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0017.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0018.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0019.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0020.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0021.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0022.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0023.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0024.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0025.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0026.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0027.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0028.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0029.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0030.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0031.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0032.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0033.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0034.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0035.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0036.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0037.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0038.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0039.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0040.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0041.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0042.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0043.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0044.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0045.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0046.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0047.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0048.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0049.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0050.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0051.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0052.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0053.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
${DATA_ROOT}/lora_bundle/clips/238121_Vwrx3NuWik2VD2MU_0054.wav,bonafide,hi-en,238121,mucs2021,none,clean,eval
